Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalBathrooms,TotalSF,HouseAge,RemodAge,PricePerSF
823,60,3,69.0,12394,1,2,0,3,0,0,0,8,2,2,0,5,7,5,2003,2003,1,0,12,13,3,0.0,2,4,2,2,3,1,5,0,5,0,847,847,1,0,1,4,847,886,0,1733,0,0,2,1,3,1,2,7,6,1,2,3,2003.0,0,2,433,4,4,2,100,48,0,0,0,0,3,4,4,0,10,2007,8,3,225000,3,2580,4,4,87.20930232558139
824,50,3,60.0,9900,1,2,3,3,0,4,0,18,2,2,0,0,6,7,1940,1950,1,0,12,13,3,0.0,3,4,0,3,3,3,5,0,5,0,778,778,1,4,1,4,944,545,0,1489,0,0,2,0,3,1,3,7,6,1,2,5,1940.0,2,1,240,4,4,2,335,0,0,0,0,0,3,1,4,0,7,2009,8,4,139500,2,2267,69,59,61.53506837229819
825,20,1,81.0,11216,1,2,3,3,0,4,0,21,2,2,0,2,8,5,2006,2006,1,0,12,13,3,0.0,2,4,2,2,1,3,5,0,5,0,1489,1489,1,0,1,4,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,2,1,2006.0,1,2,776,4,4,2,0,140,0,0,0,0,3,4,4,0,6,2006,6,5,232600,2,2978,0,0,78.10611148421759
826,20,3,114.0,14803,1,2,3,3,0,4,0,16,4,4,0,2,10,5,2007,2008,3,0,5,5,1,816.0,0,4,2,0,3,0,2,1636,5,0,442,2078,1,0,1,4,2084,0,0,2084,1,0,2,0,2,1,0,7,6,1,2,1,2007.0,0,3,1220,4,4,2,188,45,0,0,0,0,3,4,4,0,6,2008,6,5,385000,3,4162,1,0,92.5036040365209
827,45,4,50.0,6130,1,2,3,3,0,4,0,3,2,2,0,1,5,6,1924,1950,1,0,8,8,3,0.0,3,4,0,3,3,3,0,784,5,0,0,784,1,2,1,4,784,0,0,784,1,0,1,0,2,1,2,5,6,0,5,1,1980.0,2,0,0,4,4,2,0,0,116,0,0,0,3,4,4,0,5,2008,8,4,109500,2,1568,84,58,69.83418367346938
828,20,3,65.0,8529,1,2,0,3,0,4,0,20,2,2,0,2,7,5,2001,2001,1,0,12,13,3,0.0,2,4,2,2,3,3,2,20,5,0,1434,1454,1,0,1,4,1434,0,0,1434,0,0,2,0,3,1,2,6,6,1,4,1,2001.0,1,2,527,4,4,2,290,39,0,0,0,0,3,4,4,0,4,2009,8,4,189000,2,2888,8,8,65.4432132963989
829,60,3,69.0,28698,1,2,1,2,0,1,2,4,2,2,0,5,5,5,1967,1967,0,4,9,10,3,0.0,3,4,2,3,1,1,3,249,0,764,0,1013,1,4,1,4,1160,966,0,2126,0,1,2,1,3,1,3,7,3,0,5,1,1967.0,0,2,538,4,4,2,486,0,0,0,225,0,3,4,4,0,6,2009,8,0,185000,4,3139,42,42,58.93596686842944
830,160,1,24.0,2544,1,1,3,3,0,4,0,21,2,2,3,5,7,5,2005,2005,1,0,8,8,3,0.0,2,4,2,2,3,3,5,0,5,0,600,600,1,0,1,4,520,623,80,1223,0,0,2,1,2,1,2,4,6,0,5,5,2005.0,1,2,480,4,4,2,0,166,0,0,0,0,3,4,4,0,7,2006,8,4,147400,3,1823,1,1,80.85573230938014
831,20,3,80.0,11900,1,2,0,3,0,0,0,12,2,2,0,2,6,5,1957,1957,1,0,6,6,1,387.0,3,4,1,3,3,3,4,1040,5,0,352,1392,1,4,1,0,1392,0,0,1392,1,0,1,1,3,1,3,6,6,2,2,1,1957.0,1,2,458,4,4,2,0,0,0,0,192,0,3,4,4,0,6,2008,8,4,166000,3,2784,51,51,59.62643678160919
832,160,1,30.0,3180,1,1,3,3,0,4,0,21,2,2,4,5,7,5,2005,2005,1,0,8,8,3,0.0,3,4,2,2,3,3,5,0,5,0,600,600,1,0,1,4,520,600,80,1200,0,0,2,1,2,1,2,4,6,0,5,5,2005.0,1,2,480,4,4,2,0,166,0,0,0,0,3,4,4,0,6,2006,8,4,151000,3,1800,1,1,83.88888888888889
833,60,3,44.0,9548,1,2,0,3,0,1,0,5,2,2,0,5,7,6,2003,2003,1,0,12,13,1,223.0,2,4,2,2,3,3,2,483,5,0,458,941,1,0,1,4,941,888,0,1829,1,0,2,1,3,1,2,7,6,1,4,1,2003.0,1,2,613,4,4,2,192,39,0,0,0,0,3,4,4,0,1,2010,8,4,237000,4,2770,7,7,85.5595667870036
834,20,3,100.0,10004,1,2,3,3,0,4,0,12,2,2,0,2,6,6,1964,1964,1,0,6,10,1,180.0,3,4,1,3,3,3,4,196,1,345,975,1516,1,4,1,4,1516,0,0,1516,0,0,1,1,3,1,3,6,6,0,5,1,1964.0,1,2,472,4,4,2,0,0,0,0,152,0,3,4,4,0,2,2009,8,4,167000,2,3032,45,45,55.07915567282322
835,20,3,75.0,7875,1,2,3,3,0,4,0,12,2,2,0,2,5,6,1961,1961,1,0,12,13,1,136.0,3,4,1,3,3,3,4,572,5,0,572,1144,1,2,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,5,1,1961.0,2,2,456,4,4,2,0,0,0,0,0,0,3,1,4,0,9,2008,8,4,139950,2,2288,47,47,61.16695804195804
836,20,3,60.0,9600,1,2,3,3,0,4,0,19,2,2,0,2,4,7,1950,1995,1,0,12,6,3,0.0,3,4,1,2,3,3,1,442,5,0,625,1067,1,4,1,4,1067,0,0,1067,0,0,2,0,2,1,2,4,3,0,5,1,1996.0,2,2,436,4,4,2,290,0,0,0,0,0,3,4,4,0,2,2010,8,4,128000,2,2134,60,15,59.98125585754452
837,30,4,90.0,8100,1,1,3,3,0,4,0,17,2,2,0,2,5,6,1948,1973,1,0,12,13,3,0.0,3,4,0,3,3,3,4,338,5,0,1221,1559,1,2,1,4,1559,0,0,1559,1,0,1,0,2,1,3,5,3,0,5,5,1948.0,2,2,812,4,4,2,0,116,230,0,0,0,3,1,4,0,6,2007,0,4,153500,2,3118,59,34,49.230275817831945
838,160,4,21.0,1680,1,2,3,3,0,4,0,2,2,2,3,5,6,5,1973,1973,1,0,6,6,1,158.0,3,4,1,3,3,3,1,330,5,0,153,483,1,4,1,4,483,504,0,987,1,0,1,1,2,1,3,5,6,0,5,5,1973.0,2,1,264,4,4,2,0,0,0,0,0,0,3,4,4,0,11,2008,8,4,100000,3,1470,35,35,68.02721088435374
839,20,3,75.0,9525,1,2,3,3,0,4,0,5,2,2,0,2,5,6,1995,2006,1,0,12,13,3,0.0,3,4,2,2,3,3,5,0,5,0,1099,1099,1,0,1,4,1099,0,0,1099,0,0,1,1,3,1,2,6,6,0,5,1,1999.0,2,1,352,4,4,2,278,0,0,0,0,0,3,4,4,0,6,2008,8,4,144000,2,2198,13,2,65.51410373066425
840,50,3,70.0,11767,1,2,3,3,0,4,0,7,2,2,0,0,5,6,1946,1995,1,0,8,8,3,0.0,3,4,1,3,3,3,1,352,5,0,416,768,1,0,1,4,768,432,0,1200,0,0,1,0,3,1,3,6,6,0,5,5,1946.0,2,1,240,4,4,2,0,0,0,0,0,0,3,4,4,0,5,2008,8,4,130500,1,1968,62,13,66.3109756097561
841,70,2,69.0,12155,1,2,0,3,0,4,0,18,2,2,0,5,6,8,1925,1950,1,0,13,14,3,0.0,3,4,0,3,3,3,1,156,5,0,516,672,1,4,0,4,810,672,0,1482,0,0,2,0,4,1,1,7,6,0,5,5,1934.0,2,1,400,4,4,1,0,0,254,0,0,0,3,4,4,0,3,2008,8,4,140000,2,2154,83,58,64.9953574744661
842,70,4,60.0,10440,1,0,3,3,0,4,0,17,2,2,0,5,5,8,1904,2002,1,0,8,8,3,0.0,3,4,2,3,3,3,5,0,5,0,650,650,1,2,1,4,958,581,0,1539,0,0,2,0,3,1,2,8,6,1,3,5,1983.0,2,2,686,2,4,1,70,78,68,0,0,0,3,4,4,0,6,2008,8,4,157500,2,2189,104,6,71.95066240292371
843,80,3,82.0,9020,1,2,3,3,0,4,0,12,2,2,0,7,6,7,1966,1966,1,0,6,6,1,183.0,3,4,1,3,3,1,4,312,0,539,276,1127,1,4,1,4,1165,0,0,1165,1,0,1,1,3,1,3,6,6,0,5,1,1966.0,1,2,490,2,2,2,0,129,0,0,0,0,3,0,4,0,5,2008,8,4,174900,3,2292,42,42,76.30890052356021
844,90,3,80.0,8000,1,2,3,3,0,0,0,12,0,2,2,2,5,4,1961,1961,1,0,3,3,3,0.0,3,4,1,3,3,3,5,0,5,0,1800,1800,1,0,0,4,1800,0,0,1800,0,0,2,0,6,2,3,10,6,0,5,1,1980.0,2,0,0,4,4,2,0,0,0,0,0,0,3,4,4,0,7,2007,8,4,141000,2,3600,46,46,39.166666666666664
845,50,4,100.0,12665,1,0,0,3,0,4,0,17,0,2,0,0,5,8,1915,1950,1,0,13,14,3,0.0,3,4,0,3,3,2,5,0,5,0,876,876,1,2,1,4,876,540,0,1416,0,0,1,1,4,1,3,7,6,1,2,5,1949.0,2,3,720,4,4,2,418,0,194,0,0,0,3,4,4,0,6,2008,8,4,153900,2,2292,93,58,67.14659685863874
846,85,3,69.0,16647,1,2,0,3,0,1,0,19,5,2,0,6,5,5,1975,1981,1,0,6,6,3,0.0,3,4,1,2,3,1,0,1390,5,0,0,1390,1,4,1,4,1701,0,0,1701,1,0,2,0,3,1,3,6,3,2,4,2,1975.0,0,2,611,4,4,2,0,0,0,0,0,0,3,4,4,0,1,2007,8,4,171000,3,3091,32,26,55.32190229699126
847,60,3,75.0,9317,1,2,3,3,0,4,0,20,2,2,0,5,7,5,1993,1993,1,0,6,6,1,137.0,2,4,2,2,3,3,0,513,5,0,227,740,1,0,1,4,1006,769,0,1775,1,0,2,1,3,1,2,7,6,1,4,1,1993.0,2,2,425,4,4,2,234,72,192,0,0,0,3,4,4,0,7,2009,8,4,213000,4,2515,16,16,84.69184890656064
848,20,3,36.0,15523,1,2,0,3,0,1,0,5,2,2,0,2,5,6,1972,1972,1,0,6,10,3,0.0,3,4,1,3,3,0,1,460,5,0,404,864,1,0,1,4,864,0,0,864,1,0,1,0,3,1,3,5,6,1,1,1,1972.0,2,1,338,4,4,2,0,0,0,0,0,0,3,4,4,0,8,2009,8,4,133500,2,1728,37,37,77.25694444444444
849,50,3,75.0,45600,1,2,1,0,0,4,0,4,2,2,0,0,6,8,1908,1997,1,0,13,14,3,0.0,3,4,0,3,3,3,5,0,5,0,907,907,1,4,1,4,1307,1051,0,2358,0,0,3,0,5,1,3,10,6,1,2,5,1908.0,2,2,360,1,4,2,486,40,0,0,175,0,3,4,4,0,9,2008,8,4,240000,3,3265,100,11,73.50689127105666
850,80,3,80.0,9600,1,2,3,3,0,2,0,24,1,2,0,7,6,7,1976,1994,3,0,9,10,1,360.0,2,2,1,3,3,3,5,0,5,0,528,528,1,0,1,4,1094,761,0,1855,0,0,2,1,3,1,3,7,6,1,4,1,1976.0,1,2,512,4,4,2,113,100,0,0,0,0,3,4,4,0,8,2007,8,4,187000,3,2383,31,13,78.47251363827108
851,120,4,36.0,4435,1,2,3,3,0,4,0,5,2,2,4,2,6,5,2003,2003,1,0,12,13,1,170.0,2,4,2,2,3,0,2,659,5,0,189,848,1,0,1,4,848,0,0,848,1,0,1,0,1,1,2,3,6,0,5,1,2003.0,0,2,420,4,4,2,140,0,0,0,0,0,3,4,4,0,11,2007,8,4,131500,2,1696,4,4,77.53537735849056
852,120,3,69.0,3196,1,2,3,3,0,4,0,0,2,2,4,2,8,5,2003,2003,1,0,12,13,1,40.0,2,4,2,2,3,1,5,0,5,0,1273,1273,1,0,1,4,1456,0,0,1456,0,0,2,0,2,1,2,7,6,1,4,1,2003.0,0,2,400,4,4,2,143,20,0,0,0,0,3,4,4,0,5,2006,8,4,215000,2,2729,3,3,78.78343715646757
853,75,3,53.0,7128,1,2,3,3,0,4,0,6,2,2,0,4,7,5,1941,1950,1,0,8,8,3,0.0,3,2,1,3,3,3,4,364,5,0,554,918,1,2,1,4,918,728,0,1646,0,0,2,0,4,1,3,7,6,2,2,5,1941.0,2,1,240,4,4,2,0,0,0,0,126,0,3,2,4,0,8,2007,8,4,164000,2,2564,66,57,63.962558502340094
854,80,3,69.0,12095,1,2,0,3,0,0,0,12,2,2,0,7,6,6,1964,1964,1,0,8,6,1,115.0,3,2,1,3,3,1,4,564,5,0,563,1127,1,4,1,4,1445,0,0,1445,0,0,1,1,3,1,3,7,6,1,1,1,1964.0,1,2,645,4,4,2,180,0,0,0,0,0,3,2,4,0,8,2009,8,4,158000,2,2572,45,45,61.4307931570762
855,20,3,102.0,17920,1,2,3,3,0,4,0,19,2,2,0,2,5,4,1955,1974,3,0,13,10,3,0.0,3,4,1,3,3,2,0,306,4,1085,372,1763,1,4,1,4,1779,0,0,1779,1,0,1,1,3,1,3,6,6,1,2,1,1955.0,2,2,454,4,4,2,0,418,0,0,312,0,3,4,4,0,7,2006,8,0,170000,3,3542,51,32,47.99548277809147
856,20,3,69.0,6897,1,2,0,3,0,0,0,19,2,2,0,2,5,8,1962,2010,1,0,6,6,3,0.0,3,2,1,3,3,3,0,659,5,0,381,1040,1,0,1,4,1040,0,0,1040,1,0,1,1,3,1,3,6,6,0,5,5,1962.0,2,1,260,4,4,2,0,104,0,0,0,0,3,4,4,0,4,2010,8,4,127000,3,2080,48,0,61.05769230769231
857,80,3,69.0,10970,1,2,0,2,0,4,1,5,2,2,0,7,6,6,1978,1978,1,0,9,6,3,0.0,3,4,1,2,1,1,2,505,3,435,0,940,1,4,1,4,1026,0,0,1026,1,0,1,0,3,1,3,5,6,0,5,5,1981.0,2,2,576,4,1,2,0,0,34,0,0,0,3,2,4,0,10,2008,8,4,147000,2,1966,30,30,74.77110885045778
858,60,3,65.0,8125,1,2,3,3,0,4,0,8,2,2,0,5,6,5,1994,1995,1,0,6,6,3,0.0,3,4,2,2,3,3,5,0,5,0,702,702,1,2,1,4,702,779,0,1481,0,0,2,1,3,1,3,6,6,1,4,1,1994.0,0,2,343,4,4,2,0,36,0,0,0,0,3,4,4,0,3,2009,8,4,174000,3,2183,15,14,79.70682546953734
859,20,3,80.0,10400,1,2,3,3,0,4,0,14,2,2,0,2,7,5,1976,1976,1,0,6,6,1,189.0,3,4,1,2,3,3,5,0,5,0,1090,1090,1,4,1,4,1370,0,0,1370,0,0,2,0,3,1,3,6,6,1,4,1,1976.0,1,2,479,4,4,2,0,0,0,0,0,0,3,2,4,0,6,2009,8,3,152000,2,2460,33,33,61.78861788617886
860,60,3,69.0,11029,1,2,0,3,0,0,0,14,3,2,0,5,6,7,1968,1984,1,0,6,6,1,220.0,3,4,1,3,3,2,1,619,5,0,435,1054,1,4,1,4,1512,1142,0,2654,1,0,2,1,4,1,2,9,6,1,2,1,1968.0,2,2,619,4,4,2,0,65,0,0,222,0,3,4,4,0,8,2006,8,4,250000,4,3708,38,22,67.4217907227616
861,50,3,55.0,7642,1,2,3,3,0,0,0,6,2,2,0,0,7,8,1918,1998,1,0,13,14,3,0.0,2,4,0,3,3,3,5,0,5,0,912,912,1,2,1,4,912,514,0,1426,0,0,1,1,3,1,2,7,6,1,2,5,1925.0,2,1,216,4,4,2,0,240,0,0,0,0,3,0,4,0,6,2007,8,4,189950,2,2338,89,9,81.24465355004277
862,190,3,75.0,11625,1,2,3,3,0,4,0,19,2,2,1,2,5,4,1965,1965,3,0,9,6,3,0.0,3,4,2,3,3,2,1,841,5,0,198,1039,1,0,1,4,1039,0,0,1039,1,0,1,1,3,1,3,6,6,0,5,1,1965.0,2,2,504,4,4,2,0,0,0,0,0,0,3,4,4,0,4,2010,8,4,131500,3,2078,45,45,63.28200192492781
863,20,3,81.0,9672,1,2,3,3,0,0,0,20,2,2,0,2,6,5,1984,1985,3,0,6,10,3,0.0,3,4,2,2,3,3,2,338,5,0,702,1040,1,4,1,4,1097,0,0,1097,0,0,2,0,3,1,3,6,6,0,5,1,1986.0,2,2,480,4,4,2,0,0,0,0,0,0,3,0,4,0,5,2010,8,4,152000,2,2137,26,25,71.127749181095
864,20,3,70.0,7931,1,2,3,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,0,3,10,3,0.0,3,4,1,3,3,3,1,1148,5,0,0,1148,1,4,1,4,1148,0,0,1148,1,0,1,0,3,1,3,6,6,0,5,1,1959.0,2,1,672,4,4,2,0,0,0,0,0,0,3,0,4,0,7,2009,8,4,132500,2,2296,50,50,57.70905923344948
865,20,1,72.0,8640,1,2,3,3,0,4,0,21,2,2,0,2,7,5,2007,2008,1,0,12,13,3,0.0,2,4,2,0,3,3,5,0,5,0,1372,1372,1,0,1,4,1372,0,0,1372,0,0,2,0,3,1,2,6,6,0,5,1,2008.0,0,2,529,4,4,2,0,140,0,0,0,0,3,4,4,0,5,2008,6,5,250580,2,2744,1,0,91.3192419825073
866,20,3,69.0,8750,1,2,0,3,0,4,0,12,2,2,0,2,5,6,1970,1970,1,0,8,8,1,76.0,3,4,1,3,3,3,1,828,5,0,174,1002,1,4,1,4,1002,0,0,1002,1,0,1,0,3,1,3,5,6,0,5,5,1973.0,2,2,902,4,4,2,0,0,0,0,0,0,3,2,4,0,8,2009,8,4,148500,2,2004,39,39,74.10179640718563
867,20,3,67.0,10656,1,2,0,1,0,4,0,23,2,2,0,2,8,5,2006,2007,1,0,12,13,2,274.0,2,4,2,2,3,0,5,0,5,0,1638,1638,1,0,1,4,1646,0,0,1646,0,0,2,0,3,1,2,6,6,1,2,1,2007.0,1,3,870,4,4,2,192,80,0,0,0,0,3,4,4,0,11,2007,6,5,248900,2,3284,1,0,75.79171741778319
868,20,3,85.0,6970,1,2,3,3,0,0,0,19,1,2,0,2,4,5,1961,1961,1,0,12,13,3,0.0,3,4,1,3,3,3,0,932,5,0,108,1040,1,4,1,4,1120,0,0,1120,1,0,1,1,3,1,1,5,6,0,5,1,1961.0,1,2,544,4,4,2,168,0,0,0,0,0,3,4,2,400,5,2007,8,4,129000,3,2160,46,46,59.72222222222222
869,60,3,69.0,14762,1,2,1,3,0,0,0,8,1,2,0,5,5,6,1948,1950,1,0,9,10,3,0.0,3,4,3,3,3,3,5,0,5,0,0,0,1,2,1,4,1547,720,53,2320,0,0,2,0,2,1,3,7,6,1,4,1,1979.0,2,2,672,4,4,1,120,144,0,0,0,0,3,4,4,0,5,2006,8,4,169000,2,2320,58,56,72.84482758620689
870,60,3,80.0,9938,1,2,3,3,0,4,0,20,2,2,0,5,7,5,1993,1994,1,0,8,8,1,246.0,2,4,2,2,3,3,2,750,5,0,300,1050,1,0,1,4,1062,887,0,1949,1,0,2,1,3,1,2,8,6,1,4,1,1993.0,0,2,574,4,4,2,156,90,0,0,0,0,3,0,4,0,6,2010,8,4,236000,4,2999,17,16,78.69289763254419
871,20,3,60.0,6600,1,2,3,3,0,4,0,12,4,2,0,2,5,5,1962,1962,3,0,8,8,3,0.0,3,4,1,3,3,3,5,0,5,0,894,894,1,2,0,4,894,0,0,894,0,0,1,0,2,1,3,5,6,0,5,5,1962.0,2,1,308,4,4,2,0,0,0,0,0,0,3,4,4,0,8,2009,8,4,109500,1,1788,47,47,61.241610738255034
872,60,3,70.0,8750,1,2,3,3,0,4,0,5,2,2,0,5,6,5,1998,1998,1,0,12,13,1,116.0,3,4,2,2,3,3,2,505,5,0,299,804,1,0,1,4,804,878,0,1682,0,0,2,1,3,1,2,7,6,0,5,1,1998.0,1,2,523,4,4,2,0,77,0,0,0,0,3,4,4,0,6,2010,8,4,200500,3,2486,12,12,80.65164923572003
873,20,3,74.0,8892,1,2,3,3,0,0,0,12,2,2,0,2,5,7,1953,1996,1,0,14,15,3,0.0,2,4,4,3,3,0,5,0,5,0,105,105,1,2,1,4,910,0,0,910,0,0,1,0,3,1,2,5,6,0,5,1,1953.0,2,2,414,4,4,2,196,0,150,0,0,0,3,1,4,0,10,2008,8,4,116000,1,1015,55,12,114.28571428571429
874,40,3,60.0,12144,1,2,3,3,0,4,0,12,2,2,0,2,5,7,1949,1950,1,0,6,6,3,0.0,2,4,1,3,3,3,4,375,5,0,457,832,1,2,1,4,1036,0,232,1268,0,0,1,0,3,1,3,6,6,1,2,1,1949.0,2,1,288,4,4,2,0,28,0,0,0,0,3,4,1,0,9,2009,8,4,133000,1,2100,60,59,63.333333333333336
875,50,4,52.0,5720,1,2,3,3,0,4,0,17,0,2,0,0,5,6,1941,1950,1,0,13,14,3,0.0,3,4,1,3,3,3,5,0,5,0,676,676,1,0,1,4,676,455,0,1131,0,0,1,1,3,1,3,5,6,0,5,5,1941.0,2,1,200,4,4,2,26,0,0,0,0,0,3,4,4,0,8,2009,8,0,66500,2,1807,68,59,36.80132816823464
876,60,1,75.0,9000,1,2,3,3,0,4,0,21,2,2,0,5,8,5,2007,2007,1,0,5,5,3,0.0,2,4,2,2,3,0,2,64,5,0,1120,1184,1,0,1,4,1184,1426,0,2610,0,0,2,1,4,1,0,11,6,1,2,3,2007.0,0,2,550,4,4,2,208,364,0,0,0,0,3,4,4,0,8,2007,6,5,303477,3,3794,0,0,79.98866631523458
877,20,3,94.0,25286,1,2,3,1,0,4,1,11,2,2,0,2,4,5,1963,1963,1,0,6,10,3,0.0,3,4,2,3,3,1,0,633,5,0,431,1064,1,2,1,4,1040,0,0,1040,1,0,1,0,3,1,3,5,6,0,5,1,1963.0,2,2,648,4,4,2,0,0,0,0,0,0,3,4,4,0,1,2007,8,4,132250,2,2104,44,44,62.856463878327
878,60,3,74.0,8834,1,2,3,3,0,4,0,16,2,2,0,5,9,5,2004,2005,3,0,12,13,2,216.0,2,4,2,0,3,3,2,1170,5,0,292,1462,1,0,1,4,1462,762,0,2224,1,0,2,1,4,1,0,10,6,1,2,1,2004.0,0,3,738,4,4,2,184,0,0,0,0,0,3,4,4,0,6,2009,8,4,350000,4,3686,5,4,94.95387954422138
879,85,3,88.0,11782,1,2,0,3,0,4,0,19,2,2,0,6,5,7,1961,1995,1,0,6,6,3,0.0,3,4,1,3,3,0,0,899,5,0,210,1109,1,4,1,4,1155,0,0,1155,1,0,1,0,3,1,2,6,3,0,5,5,1987.0,2,2,576,4,4,2,192,0,0,0,0,0,3,2,2,400,6,2010,8,4,148000,2,2264,49,15,65.37102473498233
880,20,3,69.0,7000,1,2,0,3,0,1,0,5,2,2,0,2,5,8,1978,2005,1,0,12,13,1,90.0,2,2,1,3,3,3,0,646,5,0,218,864,1,0,1,4,864,0,0,864,1,0,1,0,3,1,3,6,6,0,5,1,1978.0,2,1,336,4,4,2,0,0,0,0,0,0,3,1,4,0,7,2009,8,4,136500,2,1728,31,4,78.99305555555556
881,20,3,60.0,7024,1,2,3,3,0,4,0,7,2,2,0,2,5,5,2005,2006,1,0,12,13,3,0.0,3,4,2,0,1,3,0,980,5,0,110,1090,1,2,1,4,1090,0,0,1090,1,0,1,1,2,1,3,5,6,0,5,1,2005.0,0,2,450,4,4,2,0,49,0,0,0,0,3,4,4,0,6,2007,8,4,157000,3,2180,2,1,72.01834862385321
882,50,3,44.0,13758,1,2,0,3,0,1,0,23,2,2,0,0,7,5,1990,1991,1,0,6,6,1,117.0,2,2,1,2,3,2,3,902,5,0,254,1156,1,0,1,4,1187,530,0,1717,0,0,2,1,3,1,2,7,6,1,4,1,1990.0,1,2,400,4,4,2,168,36,0,0,0,0,3,4,4,0,4,2007,8,4,187500,3,2873,17,16,65.2627915071354
883,60,3,69.0,9636,1,2,0,3,0,0,0,8,2,2,0,5,6,5,1992,1993,1,0,12,13,3,0.0,3,4,2,2,3,3,5,0,5,0,808,808,1,2,1,4,808,785,0,1593,0,0,2,1,3,1,3,7,6,1,4,3,1993.0,1,2,389,4,4,2,342,40,0,0,0,0,3,2,4,0,12,2009,8,4,178000,3,2401,17,16,74.13577675968347
884,75,3,60.0,6204,1,2,3,0,0,4,0,18,2,2,0,3,4,5,1912,1950,1,0,13,14,3,0.0,2,4,2,3,0,3,5,0,5,0,795,795,1,4,0,4,954,795,481,2230,1,0,1,0,5,1,3,10,6,0,5,5,1997.0,2,1,440,4,2,2,0,188,0,0,0,0,3,4,4,0,3,2006,8,4,118500,2,3025,94,56,39.17355371900826
885,20,3,65.0,7150,1,2,3,3,0,4,0,12,2,2,0,2,5,5,1967,1967,1,0,6,6,1,60.0,3,4,1,3,3,3,1,432,5,0,460,892,1,4,1,4,892,0,0,892,0,0,1,0,3,1,3,5,6,0,5,1,1967.0,1,1,288,4,4,2,0,0,0,0,0,0,3,1,4,0,7,2009,8,4,100000,1,1784,42,42,56.053811659192824
886,120,1,50.0,5119,1,2,0,3,0,1,0,21,2,2,4,2,9,5,1999,2000,1,0,8,8,1,60.0,2,4,2,0,3,0,2,1238,5,0,460,1698,1,0,1,4,1709,0,0,1709,1,0,2,0,2,1,2,5,6,1,4,1,1999.0,0,2,506,4,4,2,97,65,0,0,0,0,3,4,4,0,1,2008,1,0,328900,3,3407,9,8,96.53654241267978
887,90,3,70.0,8393,1,2,3,3,0,0,0,12,2,2,2,2,5,5,1959,2005,1,0,8,8,1,122.0,3,4,1,3,3,3,3,528,5,0,1098,1626,1,0,1,4,1712,0,0,1712,0,0,2,0,4,2,3,8,6,0,5,1,2005.0,0,2,588,4,4,2,272,54,0,0,0,0,3,4,4,0,6,2006,8,3,145000,2,3338,47,1,43.43918514080288
888,50,3,59.0,16466,1,2,0,3,0,4,0,7,2,2,0,0,5,7,1955,1955,1,0,8,8,3,0.0,3,2,2,3,3,3,5,0,5,0,816,816,1,4,1,4,872,521,0,1393,0,0,1,1,3,1,3,8,6,0,5,1,1955.0,2,1,300,4,4,2,121,0,0,0,265,0,3,4,4,0,4,2008,8,4,135500,2,2209,53,53,61.33997283838841
889,20,3,95.0,15865,1,2,0,3,0,4,1,12,2,2,0,2,8,6,1970,1970,0,4,13,14,3,0.0,2,2,2,3,1,1,0,351,4,823,1043,2217,1,0,1,4,2217,0,0,2217,1,0,2,0,4,1,2,8,6,1,4,1,1970.0,2,2,621,4,4,2,81,207,0,0,224,0,3,4,4,0,10,2007,8,4,268000,3,4434,37,37,60.44203879115923
890,20,3,128.0,12160,1,2,3,3,0,4,0,12,1,2,0,2,6,4,1953,1953,3,0,13,14,1,90.0,3,4,1,3,3,3,1,1024,5,0,481,1505,1,0,1,4,1505,0,0,1505,1,0,1,0,2,1,3,6,6,1,4,1,1953.0,1,2,505,4,4,2,0,0,0,162,0,0,3,4,4,0,2,2009,8,4,149500,2,3010,56,56,49.667774086378735
891,50,3,60.0,8064,1,2,3,3,0,0,0,12,0,2,0,0,5,7,1949,2006,1,0,8,8,3,0.0,3,2,1,3,3,2,5,0,5,0,672,672,1,0,1,4,672,252,0,924,0,0,1,0,3,1,3,6,6,1,3,5,2003.0,2,2,576,4,4,2,0,0,0,0,0,0,3,2,2,2000,7,2007,8,4,122900,1,1596,58,1,77.00501253132832
