LotFrontage,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtFinSF1,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,TotalBathrooms,TotalSF,HouseAge,RemodAge,PricePerSF,SalePrice
55.0,6,1923,1996,0.0,3,2,3,0,602,4,900,602,1502,1,2,7,2,4,1923.0,2,1,180,96,0,2,2104,84,11,78.42205323193916,165000
60.0,5,1910,2006,0.0,3,0,3,247,1022,4,1022,0,1022,1,3,4,0,5,1956.0,2,1,280,0,30,2,2044,99,3,41.585127201565555,85000
60.0,6,1948,1950,206.0,3,1,3,336,1082,4,1082,0,1082,1,3,5,1,2,1948.0,2,1,240,0,130,1,2164,59,57,55.08317929759704,119200
70.0,8,2001,2001,0.0,2,2,2,643,810,0,810,855,1665,2,2,6,0,5,2001.0,0,2,528,0,45,4,2475,8,8,91.71717171717172,227000
73.0,7,1996,1996,196.0,2,2,2,690,1504,0,1504,0,1504,2,2,6,1,4,1996.0,0,2,478,115,66,3,3008,13,13,67.48670212765957,203000
69.0,8,1984,1984,0.0,2,1,2,1036,1220,2,1360,0,1360,1,2,4,1,0,1984.0,1,2,565,63,0,2,2580,25,25,72.67441860465117,187500
69.0,7,1991,1992,76.0,2,2,2,0,384,2,802,670,1472,2,2,7,1,4,1991.0,1,2,402,164,0,3,1856,16,15,86.20689655172414,160000
43.0,7,2005,2005,145.0,2,2,2,16,1362,0,1506,0,1506,2,2,6,1,2,2005.0,0,2,440,142,20,2,2868,1,1,74.43863319386332,213490
60.0,4,2005,2005,0.0,3,2,2,1024,1132,0,1132,0,1132,1,2,5,0,5,2005.0,0,2,451,252,64,3,2264,3,3,77.73851590106007,176000
64.0,7,2006,2006,84.0,2,2,2,684,1199,0,1220,0,1220,2,2,6,0,5,2006.0,1,2,632,105,54,3,2419,0,0,80.1984291029351,194000
52.0,5,1930,1950,0.0,3,1,3,324,912,2,912,336,1248,1,3,6,0,5,1957.0,2,1,160,0,0,1,2160,77,57,40.27777777777778,87000
43.0,7,2005,2006,14.0,2,2,2,16,1346,0,1504,0,1504,2,2,7,1,2,2005.0,0,2,437,156,20,2,2850,3,2,67.01754385964912,191000
69.0,8,1976,1976,0.0,2,1,2,1165,1565,4,2898,0,2898,2,2,10,1,2,1976.0,0,2,665,0,72,3,4463,32,32,64.30652027784002,287000
70.0,5,1972,1972,0.0,3,1,3,138,882,4,882,0,882,1,3,5,0,5,1980.0,2,2,461,96,0,2,1764,35,35,63.775510204081634,112500
73.0,5,1960,1960,324.0,3,1,3,697,1268,4,1264,0,1264,1,3,6,2,2,1960.0,2,2,461,0,0,2,2532,50,50,66.15323854660348,167500
71.0,8,2007,2008,338.0,2,2,2,1513,1638,0,1646,0,1646,2,2,7,1,2,2008.0,1,3,800,192,44,3,3284,1,0,89.24390986601705,293077
79.0,5,1941,1950,0.0,3,1,3,368,768,4,968,408,1376,1,3,6,1,2,1941.0,2,1,240,0,0,2,2144,66,57,48.973880597014926,105000
21.0,6,1972,1972,281.0,3,1,3,317,672,2,672,546,1218,1,3,7,0,5,1972.0,2,1,264,0,28,3,1890,34,34,62.43386243386244,118000
69.0,5,1916,1995,0.0,3,2,3,0,686,2,948,980,1928,2,3,10,0,5,1980.0,2,0,0,0,0,2,2614,90,11,61.2088752869166,160000
102.0,7,1920,1970,0.0,3,0,3,523,824,0,1687,998,3082,2,3,12,2,4,1970.0,0,2,672,136,63,4,3906,89,39,50.43522785458269,197000
69.0,8,1993,1993,0.0,2,2,2,1012,1338,0,1352,1168,2520,2,2,10,1,4,1993.0,1,3,796,209,55,4,3858,13,13,80.35251425609124,310000
69.0,7,2002,2002,295.0,2,2,2,986,1654,0,1654,0,1654,2,2,6,0,5,2002.0,2,3,900,0,136,3,3308,4,4,69.52841596130592,230000
50.0,5,1938,1950,0.0,3,2,1,0,920,0,954,0,954,1,1,5,1,2,1938.0,2,1,240,0,0,1,1874,69,57,63.900747065101385,119750
69.0,4,1957,1957,0.0,3,3,3,0,0,0,845,0,845,1,3,5,0,5,1957.0,2,1,290,186,0,1,845,52,52,99.40828402366864,84000
89.0,9,2007,2008,70.0,2,2,0,1022,1620,0,1620,0,1620,2,0,6,1,0,2008.0,0,3,912,228,0,3,3240,2,1,97.37654320987654,315500
69.0,8,2001,2002,396.0,2,2,2,0,1055,0,1055,1208,2263,2,2,7,1,4,2001.0,0,2,905,0,45,3,3318,7,6,86.49789029535864,287000
21.0,4,1970,2008,0.0,3,1,3,0,546,4,798,546,1344,1,3,6,1,4,1980.0,2,0,0,0,0,2,1890,39,1,51.32275132275132,97000
21.0,4,1970,1970,0.0,3,1,2,509,630,4,630,0,630,1,3,3,0,5,1970.0,2,1,286,0,0,2,1260,39,39,63.492063492063494,80000
88.0,5,1957,2000,67.0,3,1,3,168,1134,0,1803,0,1803,2,3,8,1,4,1957.0,1,2,484,0,0,3,2937,49,6,52.77494041538986,155000
69.0,6,1966,2000,252.0,3,1,3,400,800,2,800,832,1632,1,2,7,0,5,1966.0,2,2,484,0,40,3,2432,42,8,71.13486842105263,173000
34.0,6,2005,2005,135.0,2,2,2,900,1306,0,1306,0,1306,2,2,5,1,2,2005.0,1,2,624,170,63,3,2612,4,4,75.03828483920367,196000
86.0,7,1990,1990,99.0,3,2,2,1085,1475,0,1532,797,2329,2,2,10,1,0,1990.0,2,2,514,192,121,4,3804,18,18,68.9484752891693,262280
80.0,8,1981,1981,0.0,2,2,2,1104,2524,4,2524,0,2524,2,2,9,1,2,1981.0,0,2,542,474,120,4,5048,28,28,55.07131537242472,278000
69.0,3,1955,1955,0.0,3,3,3,0,0,0,1733,0,1733,2,3,8,1,2,1955.0,2,2,452,0,0,2,1733,54,54,80.55395268320831,139600
85.0,9,2005,2006,208.0,2,2,0,240,1992,0,1992,876,2868,3,0,11,1,2,2005.0,0,3,716,214,108,4,4860,1,0,114.52283950617284,556581
57.0,5,1994,1995,0.0,3,2,2,686,990,0,990,0,990,1,3,5,0,5,1996.0,2,2,672,0,0,2,1980,14,13,73.23232323232324,145000
100.0,5,1960,2006,75.0,3,3,3,0,0,4,1771,0,1771,1,3,9,1,4,1960.0,2,2,336,0,0,1,1771,49,3,64.93506493506493,115000
60.0,4,1946,2006,0.0,3,1,3,0,0,0,930,0,930,1,2,6,0,5,1946.0,2,1,308,0,0,1,930,64,4,91.29032258064517,84900
73.0,7,2007,2007,0.0,2,2,2,0,1302,0,1302,0,1302,2,2,6,0,5,2007.0,0,2,436,0,22,2,2604,0,0,67.77457757296467,176485
103.0,7,2007,2007,0.0,2,2,2,0,1316,0,1316,0,1316,2,2,6,1,2,2007.0,0,2,440,0,20,2,2632,0,0,76.04141337386018,200141
100.0,6,1964,1978,272.0,3,1,3,442,816,4,1127,850,1977,1,3,9,1,4,1964.0,1,2,540,0,52,3,2793,43,29,59.07626208378088,165000
68.0,5,1957,2002,145.0,3,1,3,383,1216,0,1526,0,1526,1,3,7,1,2,1957.0,2,1,364,116,78,1,2742,53,8,52.69876002917579,144500
90.0,8,2002,2002,210.0,2,2,2,932,1065,0,1091,898,1989,2,2,7,1,2,2002.0,0,2,586,199,60,4,3054,4,4,83.49705304518665,255000
104.0,6,1976,1976,160.0,3,1,2,644,1193,4,1523,0,1523,2,3,7,1,4,1976.0,0,2,478,0,0,3,2716,32,32,66.2739322533137,180000
43.0,7,2005,2005,240.0,2,2,2,659,1364,0,1364,0,1364,2,2,6,1,2,2005.0,1,2,484,192,36,3,2728,1,1,68.12683284457478,185850
69.0,7,1994,1994,0.0,2,2,2,595,973,0,979,871,1850,2,2,7,1,2,1994.0,0,2,467,168,98,3,2823,15,15,87.84980517180304,248000
96.0,9,2008,2008,154.0,0,2,0,936,1104,0,1130,1054,2184,2,0,10,1,2,2008.0,0,3,836,0,102,4,3288,1,1,101.88564476885645,335000
69.0,6,1932,1950,480.0,3,1,3,297,854,4,1096,895,1991,1,3,7,1,2,1977.0,2,2,432,0,0,2,2845,75,57,77.3286467486819,220000
41.0,8,2001,2001,0.0,2,2,2,616,1338,0,1338,0,1338,2,2,6,0,5,2001.0,0,2,582,0,0,3,2676,9,9,79.78325859491778,213500
120.0,3,1935,1950,0.0,1,1,3,0,894,4,894,0,894,1,3,6,0,5,1994.0,1,3,1248,0,20,1,1788,73,58,45.30201342281879,81000
85.0,5,1900,1950,0.0,3,0,3,0,662,4,1422,915,2337,2,3,10,0,5,1945.0,2,2,560,0,57,2,2999,107,57,30.010003334444814,90000
50.0,6,1925,1980,0.0,3,0,3,397,1103,2,1103,0,1103,1,2,5,1,2,1976.0,2,2,440,166,120,1,2206,81,26,50.09066183136899,110500
69.0,5,1966,1966,200.0,3,1,3,740,1154,0,1154,0,1154,1,3,6,1,3,1966.0,1,2,480,0,58,2,2308,43,43,66.72443674176776,154000
80.0,7,1996,1997,0.0,2,2,0,1201,1306,0,1306,954,2260,2,2,7,0,5,1996.0,1,2,533,296,44,4,3566,14,13,91.97980931015142,328000
59.0,6,1993,1994,0.0,2,2,2,0,799,2,799,772,1571,2,3,7,1,4,1993.0,1,2,380,0,40,3,2370,16,15,75.10548523206751,178000
80.0,6,1964,1964,360.0,3,1,3,674,780,4,798,813,1611,1,3,7,0,5,1964.0,1,2,442,328,128,3,2391,44,44,70.22166457549143,167900
42.0,6,1973,1973,0.0,3,1,2,837,942,2,1291,1230,2521,2,3,10,1,2,1973.0,0,2,576,728,20,4,3463,33,33,43.71931850996246,151400
60.0,5,1949,2003,0.0,3,1,3,220,845,4,893,0,893,1,2,4,0,5,1985.0,2,2,576,0,0,2,1738,58,4,77.67548906789413,135000
72.0,5,1956,1956,120.0,3,1,3,586,1048,4,1048,0,1048,1,3,6,0,5,1956.0,2,1,286,0,20,2,2096,51,51,64.40839694656489,135000
78.0,6,1968,1968,0.0,3,1,3,298,727,0,829,727,1556,1,3,8,0,5,1968.0,2,2,441,0,0,2,2283,41,41,67.455102934735,154000
50.0,5,1948,1950,0.0,3,1,1,0,810,1,1002,454,1456,1,3,7,1,4,1954.0,2,1,280,0,0,3,2266,58,56,40.379523389232126,91500
75.0,6,1977,1977,140.0,3,1,3,535,690,4,698,728,1426,1,3,6,0,5,1977.0,0,2,440,252,0,2,2116,32,32,75.37807183364839,159500
74.0,7,2006,2006,0.0,2,2,2,0,1240,0,1240,0,1240,2,2,5,0,5,2006.0,1,3,826,140,93,2,2480,1,1,78.2258064516129,194000
75.0,7,1940,1984,0.0,3,1,3,410,800,4,960,780,1740,1,3,6,2,2,1940.0,2,1,240,0,0,2,2540,67,23,86.41732283464567,219500
60.0,5,1936,1989,0.0,3,1,1,626,796,2,1096,370,1466,2,2,7,1,4,1950.0,2,2,566,436,21,3,2262,70,17,75.15473032714412,170000
69.0,5,1969,1969,0.0,3,1,3,75,1096,0,1096,0,1096,1,3,6,0,5,1969.0,0,1,299,240,32,2,2192,37,37,63.32116788321168,138800
37.0,6,2004,2004,169.0,2,2,2,662,848,0,848,0,848,1,2,3,1,2,2004.0,1,2,420,140,0,2,1696,2,2,91.92216981132076,155900
65.0,5,1994,1994,0.0,3,2,2,495,990,2,990,0,990,1,3,5,0,5,1996.0,2,1,299,0,64,1,1980,13,13,63.63636363636363,126000
80.0,6,1971,2004,144.0,2,1,3,656,1258,0,1258,0,1258,2,2,5,0,5,1971.0,1,2,528,55,0,3,2516,37,4,57.631160572337045,145000
75.0,5,1963,1963,0.0,3,1,3,824,1040,1,1040,0,1040,1,3,5,0,5,1963.0,0,1,308,0,0,3,2080,47,47,63.94230769230769,133000
70.0,7,2002,2002,100.0,2,2,2,0,1459,0,1459,0,1459,2,2,6,1,2,2002.0,1,2,527,192,39,2,2918,5,5,65.79849211788897,192000
80.0,6,1964,1964,425.0,3,1,3,553,1251,4,1251,0,1251,1,3,6,2,2,1964.0,1,1,461,0,116,2,2502,42,42,63.948840927258196,160000
69.0,6,1995,1996,0.0,3,2,2,592,691,2,691,807,1498,2,3,6,1,4,1995.0,0,2,409,315,44,3,2189,11,10,85.65555047967108,187500
73.0,6,1992,1992,0.0,3,2,2,747,936,0,996,0,996,1,2,5,0,5,1992.0,2,2,564,120,0,2,1932,18,18,76.08695652173913,147000
69.0,4,1973,1973,0.0,3,1,3,334,546,4,546,546,1092,1,3,6,0,5,1973.0,1,1,286,120,96,2,1638,37,37,50.97680097680097,83500
85.0,8,2005,2006,0.0,2,2,2,0,1082,0,1082,871,1953,2,2,9,1,2,2005.0,1,3,1043,160,50,3,3035,4,3,83.0313014827018,252000
24.0,7,2004,2004,50.0,2,2,2,0,970,0,970,739,1709,2,2,7,0,5,2004.0,2,2,380,0,40,2,2679,2,2,51.325121313923106,137500
37.0,8,2005,2005,0.0,2,2,2,1039,1247,0,1247,0,1247,1,2,4,1,2,2005.0,0,2,550,0,84,3,2494,1,1,78.98957497995188,197000
60.0,3,1950,1950,0.0,3,3,3,0,0,1,1040,0,1040,2,3,6,0,5,1987.0,2,2,400,0,0,2,1040,59,59,89.32692307692308,92900
24.0,7,1999,2000,212.0,2,2,2,510,600,0,624,628,1252,2,2,4,0,5,1999.0,2,2,462,0,48,4,1852,9,8,86.39308855291577,160000
60.0,6,1925,1950,0.0,3,2,3,423,1181,1,1390,304,1694,2,3,7,1,2,1925.0,2,2,576,342,0,2,2875,83,58,47.47826086956522,136500
71.0,5,1965,1998,166.0,3,1,3,661,864,2,1200,0,1200,1,2,6,0,5,1977.0,2,2,884,0,64,3,2064,41,8,70.73643410852713,146000
74.0,5,1956,2000,0.0,3,1,3,248,936,0,936,0,936,1,3,4,0,5,1956.0,0,1,308,0,0,2,1872,54,10,68.91025641025641,129000
78.0,6,2006,2006,0.0,2,2,2,24,1314,2,1314,0,1314,2,2,6,1,2,2006.0,1,2,440,0,22,2,2628,1,1,67.13546423135465,176432
60.0,6,1914,2006,0.0,3,2,3,0,684,4,773,582,1355,1,2,7,0,5,1980.0,2,0,0,136,0,2,2039,93,1,62.2854340362923,127000
69.0,8,1986,1986,0.0,2,1,2,0,1074,0,1088,0,1088,1,2,5,0,5,1987.0,1,2,461,0,74,2,2162,21,21,78.6308973172988,170000
50.0,4,1936,1950,0.0,3,0,3,672,672,4,757,567,1324,1,3,6,0,5,1936.0,2,1,240,0,0,1,1996,73,59,64.12825651302605,128000
82.0,7,1978,1978,206.0,3,1,2,704,1271,4,1601,0,1601,2,3,7,1,4,1978.0,1,2,478,0,0,2,2872,31,31,54.66573816155989,157000
60.0,2,1920,1950,0.0,3,1,3,290,290,4,438,0,438,1,1,3,0,5,1930.0,2,1,246,0,0,1,728,89,59,82.41758241758242,60000
61.0,5,1971,1971,0.0,3,1,3,412,950,4,950,0,950,1,3,5,0,5,1981.0,2,1,280,0,0,1,1900,36,36,62.89473684210526,119500
70.0,5,1960,2002,45.0,3,1,3,588,1010,0,1134,0,1134,1,3,6,0,5,1960.0,1,1,254,0,16,1,2144,47,5,62.96641791044776,135000
79.0,6,1959,1959,0.0,3,1,3,655,655,0,1194,0,1194,1,3,6,1,1,1954.0,0,2,539,0,0,2,1849,47,47,86.26284478096268,159500
24.0,5,1970,1970,304.0,3,1,3,0,630,4,630,672,1302,2,3,6,0,5,1970.0,2,2,440,0,0,3,1932,37,37,54.86542443064182,106000
98.0,8,1994,1995,362.0,2,2,0,1032,1463,0,1500,1122,2622,2,2,9,2,4,1994.0,1,2,712,186,32,4,4085,16,15,79.5593635250918,325000
114.0,7,1990,1991,0.0,2,2,2,738,910,2,1442,0,1442,2,2,6,1,4,1990.0,0,2,719,0,244,3,2352,17,16,76.48809523809524,179900
168.0,7,2006,2006,0.0,2,2,0,0,868,0,887,1134,2021,2,2,9,1,2,2006.0,1,2,422,0,100,3,2889,0,0,95.09345794392523,274725
69.0,6,2000,2000,0.0,3,2,2,0,924,0,948,742,1690,2,3,7,1,4,2000.0,1,2,463,100,48,3,2614,7,7,69.24254016832441,181000
107.0,8,2004,2005,42.0,2,2,0,1039,1836,0,1836,0,1836,2,2,7,1,2,2004.0,0,3,862,125,185,3,3672,5,4,76.25272331154684,280000
69.0,6,1995,1996,0.0,3,2,2,219,773,2,773,885,1658,2,3,8,1,4,1995.0,0,2,431,224,84,4,2431,13,12,77.33443027560675,188000
80.0,7,1976,1976,660.0,3,1,3,403,803,4,1098,866,1964,2,3,8,1,2,1976.0,1,2,483,0,69,3,2767,32,32,74.08745934224793,205000
73.0,5,1957,1957,0.0,3,1,3,708,816,4,816,0,816,1,3,5,0,5,1957.0,2,1,308,0,0,2,1632,49,49,79.59558823529412,129900
66.0,5,1953,2006,0.0,3,1,3,643,1008,2,1008,0,1008,1,2,6,0,5,1953.0,2,1,240,0,18,2,2016,54,1,66.71626984126983,134500
90.0,5,1954,2000,0.0,3,1,3,415,833,0,833,0,833,1,2,4,0,5,1955.0,2,1,326,0,0,1,1666,52,6,70.22809123649459,117000
93.0,8,2007,2007,328.0,2,2,0,1004,1734,0,1734,0,1734,2,0,7,1,2,2007.0,1,3,928,0,0,3,3468,0,0,91.6955017301038,318000
69.0,8,2002,2002,0.0,2,2,2,353,408,0,779,640,1419,2,2,7,1,4,2002.0,0,2,527,120,0,4,1827,7,7,100.76628352490421,184100
57.0,5,1967,2003,0.0,3,1,3,702,894,0,894,0,894,1,2,5,0,5,1967.0,1,2,450,0,0,2,1788,41,5,72.7069351230425,130000
85.0,5,1958,1987,0.0,3,1,3,0,533,4,1021,580,1601,1,3,6,0,5,1958.0,1,1,300,280,34,2,2134,50,21,65.60449859418931,140000
70.0,5,1959,1959,0.0,3,1,3,369,1040,4,1040,0,1040,1,3,6,0,5,1959.0,1,1,286,140,0,1,2080,47,47,64.27884615384616,133700
59.0,6,1920,1950,0.0,3,0,3,0,1012,4,1012,0,1012,1,3,6,1,2,1920.0,2,1,308,0,22,1,2024,87,57,58.49802371541502,118400
84.0,7,2005,2006,196.0,2,2,2,24,1552,0,1552,0,1552,2,2,7,0,5,2005.0,1,3,782,144,20,2,3104,1,0,68.5889175257732,212900
69.0,4,1956,1956,0.0,3,1,3,0,672,0,960,0,960,1,3,5,0,5,1956.0,2,1,288,64,0,1,1632,53,53,68.62745098039215,112000
50.0,5,1947,2008,0.0,3,1,3,0,698,0,698,0,698,1,3,4,0,5,1980.0,2,0,0,0,200,2,1396,62,1,84.5272206303725,118000
69.0,7,1992,1992,170.0,3,2,2,0,384,2,812,670,1482,2,2,7,1,4,1992.0,0,2,392,100,25,3,1866,15,15,87.83494105037514,163900
60.0,4,1955,1955,0.0,3,1,3,0,1005,4,1005,0,1005,1,1,5,1,4,1977.0,2,2,672,0,0,1,2010,54,54,57.21393034825871,115000
53.0,7,2007,2007,130.0,2,2,2,0,1373,0,1555,0,1555,2,2,7,1,4,2007.0,0,3,660,143,20,2,2928,2,2,59.42622950819672,174000
182.0,7,2004,2004,0.0,2,2,2,1300,1530,0,1530,0,1530,2,2,7,1,2,2004.0,0,3,630,144,36,3,3060,3,3,84.640522875817,259000
59.0,7,2004,2005,0.0,2,2,2,0,847,0,847,1112,1959,2,2,8,1,2,2004.0,0,2,434,100,48,3,2806,3,2,76.62152530292231,215000
60.0,5,1980,1980,180.0,3,1,2,936,936,4,936,0,936,1,3,4,0,5,1980.0,2,2,672,49,0,2,1872,27,27,74.78632478632478,140000
65.0,4,1928,1950,0.0,3,0,3,622,1122,4,1328,653,1981,2,2,7,2,4,1981.0,2,2,576,431,44,3,3103,81,59,43.50628424105704,135000
63.0,5,1991,1992,0.0,3,2,2,212,974,4,974,0,974,1,3,5,0,5,1980.0,2,0,0,0,28,1,1948,16,15,47.997946611909654,93500
90.0,6,1880,1950,0.0,3,0,3,0,1008,4,1178,1032,2210,2,1,8,0,5,1930.0,2,1,205,0,48,2,3218,127,57,36.51336233685519,117500
80.0,8,1995,1995,0.0,2,2,2,584,1128,0,1142,878,2020,2,2,8,1,4,1995.0,1,2,466,0,155,3,3148,14,14,76.08005082592122,239500
57.0,6,1997,1997,0.0,3,2,2,0,916,2,916,684,1600,2,3,7,1,4,1997.0,0,2,460,100,38,3,2516,10,10,67.17011128775835,169000
60.0,6,1926,1950,0.0,3,0,3,0,960,4,986,0,986,1,3,5,1,2,1926.0,2,1,180,0,128,1,1946,81,57,52.41521068859198,102000
80.0,6,1950,1950,0.0,3,1,3,280,1032,4,1032,220,1252,1,3,6,0,5,1950.0,2,1,288,0,0,1,2284,58,58,52.101576182136604,119000
54.0,5,1875,1996,0.0,3,1,3,0,780,2,780,240,1020,1,3,6,0,5,1980.0,2,0,0,0,0,1,1800,135,14,52.22222222222222,94000
69.0,6,1977,1977,0.0,3,2,3,1567,1567,4,1567,0,1567,2,2,5,2,4,1977.0,1,2,714,264,32,3,3134,32,32,62.53988513082323,196000
98.0,5,1920,1950,0.0,3,0,3,645,915,4,1167,0,1167,1,3,6,1,2,1972.0,2,2,495,0,0,1,2082,87,57,69.164265129683,144000
60.0,5,1951,1951,0.0,3,1,3,852,952,4,952,0,952,1,3,4,0,5,1988.0,2,2,840,0,0,2,1904,57,57,73.00420168067227,139000
69.0,5,1976,1976,44.0,3,1,3,381,780,0,1088,780,1868,2,2,9,1,4,1976.0,2,2,484,448,96,4,2648,33,33,74.58459214501511,197500
77.0,8,2006,2007,340.0,2,2,0,1150,1466,0,1466,1362,2828,3,2,11,1,4,2006.0,1,3,1052,125,144,4,4294,1,0,98.94503959012576,424870
69.0,5,1959,1959,0.0,3,1,3,288,1006,4,1006,0,1006,1,3,5,0,5,1980.0,2,0,0,0,24,1,2012,49,49,39.761431411530815,80000
60.0,4,1941,1950,0.0,3,0,2,348,672,1,672,252,924,1,1,5,0,5,1941.0,2,1,280,0,0,2,1596,69,60,50.12531328320802,80000
52.0,5,1928,1950,0.0,3,0,3,0,1042,0,1042,534,1576,1,3,8,1,2,1928.0,2,1,225,0,0,1,2618,78,56,56.913674560733384,149000
69.0,6,1985,1985,85.0,2,1,2,1258,1298,4,1298,0,1298,2,2,5,1,4,1985.0,2,2,403,165,26,3,2596,21,21,69.33744221879815,180000
75.0,7,1941,1950,0.0,3,1,3,275,704,0,860,704,1564,1,1,7,1,2,1941.0,2,1,234,0,0,2,2268,68,59,76.94003527336861,174500
69.0,7,1926,1950,0.0,3,2,3,0,572,4,572,539,1111,1,3,5,1,2,1982.0,2,1,288,0,0,1,1683,82,58,69.45929887106358,116900
50.0,7,1920,1988,0.0,3,2,3,624,650,0,832,650,1482,1,3,7,0,5,1930.0,2,2,324,0,0,2,2132,89,21,67.07317073170732,143000
57.0,6,1950,1950,0.0,3,1,3,0,932,0,932,0,932,1,2,4,1,2,1950.0,2,1,306,0,0,1,1864,57,57,66.52360515021459,124000
134.0,5,1959,1959,132.0,3,1,3,176,1466,4,1466,0,1466,1,1,6,2,2,1959.0,0,2,528,0,140,2,2932,47,47,51.12551159618008,149900
90.0,6,1956,2004,0.0,3,2,3,296,1073,0,1811,0,1811,1,0,6,1,2,1956.0,0,2,470,0,0,1,2884,50,2,79.75034674063801,230000
69.0,6,1930,2007,0.0,2,0,3,538,816,0,816,0,816,1,3,5,0,5,2002.0,2,1,432,0,0,1,1632,78,1,73.83578431372548,120500
69.0,7,1965,1988,288.0,3,1,3,454,864,4,902,918,1820,1,2,8,2,2,1965.0,2,2,492,60,84,3,2684,43,20,75.18628912071534,201800
90.0,5,1976,2004,0.0,2,1,2,1157,1437,4,1437,0,1437,2,2,6,1,1,1976.0,1,2,528,0,21,3,2874,31,3,75.85247042449548,218000
85.0,5,1965,1999,0.0,3,2,3,633,1219,2,1265,0,1265,2,2,6,1,2,1965.0,1,2,502,0,92,3,2484,43,9,72.42351046698873,179900
34.0,7,2007,2008,166.0,2,2,2,904,1314,0,1314,0,1314,2,2,6,1,2,2008.0,1,2,626,172,62,3,2628,2,1,87.51902587519025,230000
92.0,8,2007,2008,186.0,2,2,2,0,1580,0,1580,0,1580,2,2,7,0,5,2008.0,1,3,830,0,24,2,3160,1,0,74.40759493670886,235128
76.0,6,1974,1974,270.0,2,1,3,442,901,4,943,933,1876,2,2,8,1,4,1974.0,1,2,540,0,69,3,2777,34,34,66.61865322290241,185000
24.0,6,1978,1978,0.0,3,1,2,311,855,1,855,601,1456,2,3,7,1,4,1978.0,2,2,440,26,0,3,2311,32,32,63.176114236261355,146000
69.0,6,1954,2006,72.0,2,1,3,728,1296,0,1640,0,1640,1,2,7,1,2,1993.0,2,2,924,108,0,2,2936,54,2,76.29427792915531,224000
109.0,5,1968,1968,0.0,3,1,2,492,894,2,894,0,894,1,3,5,1,3,1968.0,0,2,450,0,0,1,1788,39,39,72.14765100671141,129000
60.0,4,1969,1969,0.0,3,1,2,1198,1198,4,1258,0,1258,0,3,6,0,5,1969.0,2,2,400,120,0,4,2456,39,39,44.36441368078176,108959
69.0,5,1978,1978,0.0,3,2,2,680,1360,0,1432,0,1432,1,2,5,1,4,1978.0,2,2,588,168,180,3,2792,29,29,69.48424068767908,194000
79.0,7,2009,2009,268.0,2,2,2,0,1502,0,1502,0,1502,2,2,7,0,5,2009.0,1,2,644,0,114,2,3004,0,0,77.61984021304927,233170
64.0,8,2008,2008,72.0,2,2,2,0,1694,0,1694,0,1694,2,2,7,0,5,2008.0,1,3,776,160,33,2,3388,2,2,72.41735537190083,245350
58.0,6,2000,2000,0.0,3,2,2,786,959,0,959,712,1671,2,3,7,1,4,2000.0,0,2,472,0,38,4,2630,6,6,65.77946768060836,173000
120.0,6,1935,1986,0.0,3,1,3,626,1127,0,1236,872,2108,2,2,7,2,4,1935.0,2,2,540,0,0,2,3235,73,22,72.64296754250387,235000
118.0,10,1995,1996,1378.0,2,2,0,1387,1930,0,1831,1796,3627,3,2,10,1,4,1995.0,0,3,807,361,76,5,5557,11,10,112.47075760302322,625000
76.0,6,1977,1977,0.0,3,1,3,522,1096,4,1118,0,1118,1,3,6,1,3,1977.0,0,1,358,203,0,2,2214,31,31,77.23577235772358,171000
76.0,6,1958,1958,0.0,3,1,3,662,1261,0,1261,0,1261,1,3,6,1,4,1958.0,1,2,433,0,0,2,2522,50,50,64.63124504361618,163000
35.0,7,2006,2007,0.0,2,2,2,0,625,0,625,625,1250,2,2,5,0,5,2006.0,0,2,625,0,54,3,1875,2,1,91.68,171900
138.0,5,1946,1994,0.0,3,1,3,152,1598,4,1636,971,3086,3,0,12,1,2,1980.0,2,0,0,122,0,3,4684,61,13,42.805294619982924,200500
80.0,6,1932,1950,0.0,3,0,2,503,952,4,1170,1175,2345,2,3,9,1,2,1932.0,2,2,360,0,0,3,3297,74,56,72.49014255383682,239000
85.0,8,1992,2000,337.0,2,2,2,700,1683,0,2129,743,2872,2,2,9,1,4,1992.0,0,2,541,0,33,3,4555,15,7,62.56860592755214,285000
37.0,5,1984,1985,0.0,3,1,3,658,876,4,923,0,923,1,3,5,0,5,1984.0,2,1,264,362,0,2,1799,24,23,66.42579210672596,119500
69.0,6,1926,2004,0.0,3,1,3,468,818,4,818,406,1224,1,3,5,0,5,1926.0,2,1,210,0,0,1,2042,83,5,56.31733594515181,115000
54.0,5,1921,1950,0.0,3,0,3,0,731,0,820,523,1343,1,3,7,1,2,1921.0,2,1,186,192,0,2,2074,88,59,74.68659594985535,154900
77.0,5,1954,1954,0.0,3,3,3,0,0,2,1124,0,1124,1,3,5,1,2,1980.0,2,0,0,0,36,1,1124,52,52,82.74021352313167,93000
69.0,7,1990,1991,0.0,3,5,2,1216,1216,0,1298,1216,2514,2,3,8,0,5,1990.0,0,2,693,0,0,3,3730,16,15,67.02412868632707,250000
